ORDERNUMBER,PRODUCTCODE,ORDERDATE,QUANTITYORDERED,PRICEEACH,SALES
10369,S24_4258,2020-01-20,40,86.92,3476.8
10382,S24_4258,2020-02-17,33,139.17,4592.61
10423,S24_4258,2020-05-30,28,78.89,2208.92
10106,S24_4278,2018-02-17,26,63.76,1657.76
10120,S24_4278,2018-04-29,29,85.49,2479.21
10133,S24_4278,2018-06-27,46,77.52,3565.92
10145,S24_4278,2018-08-25,33,84.77,2797.41
10168,S24_4278,2018-10-28,48,78.25,3756.0
10210,S24_4278,2019-01-12,40,71.0,2840.0
10223,S24_4278,2019-02-20,23,74.62,1716.2600000000002
10235,S24_4278,2019-04-02,40,81.14,3245.6
10250,S24_4278,2019-05-11,37,74.62,2760.94
10263,S24_4278,2019-06-28,24,75.35,1808.4
10275,S24_4278,2019-07-23,27,62.31,1682.37
10284,S24_4278,2019-08-21,21,71.0,1491.0
10297,S24_4278,2019-09-16,23,72.45,1666.35
10308,S24_4278,2019-10-15,44,83.32,3666.08
10317,S24_4278,2019-11-02,35,83.32,2916.2
10328,S24_4278,2019-11-12,43,60.86,2616.98
10340,S24_4278,2019-11-24,40,84.77,3390.8
10353,S24_4278,2019-12-04,35,89.9,3146.5
10361,S24_4278,2019-12-17,25,62.46,1561.5
10375,S24_4278,2020-02-03,43,233.48,10039.64
10386,S24_4278,2020-03-01,50,63.34,3167.0
10398,S24_4278,2020-03-30,45,78.25,3521.25
10401,S24_4278,2020-04-03,52,81.14,4219.28
10416,S24_4278,2020-05-10,48,74.62,3581.76
10108,S24_4620,2018-03-03,31,68.71,2130.01
10122,S24_4620,2018-05-08,29,71.14,2063.06
10135,S24_4620,2018-07-02,23,87.31,2008.13
10147,S24_4620,2018-09-05,31,64.67,2004.77
10169,S24_4620,2018-11-04,24,94.58,2269.92
10180,S24_4620,2018-11-11,28,71.14,1991.92
10191,S24_4620,2018-11-20,44,66.29,2916.76
10211,S24_4620,2019-01-15,22,92.16,2027.52
10225,S24_4620,2019-02-22,46,70.33,3235.18
10238,S24_4620,2019-04-09,22,93.77,2062.94
10252,S24_4620,2019-05-26,38,87.31,3317.78
10264,S24_4620,2019-06-30,47,83.27,3913.69
10276,S24_4620,2019-08-02,48,75.18,3608.64
10287,S24_4620,2019-08-30,40,88.12,3524.8
10299,S24_4620,2019-09-30,32,80.84,2586.88
10310,S24_4620,2019-10-16,49,97.01,4753.490000000001
10319,S24_4620,2019-11-03,43,85.69,3684.67
10331,S24_4620,2019-11-17,41,139.4,5715.400000000001
10343,S24_4620,2019-11-24,30,103.29,3098.7000000000003
10355,S24_4620,2019-12-07,28,95.39,2670.92
10363,S24_4620,2020-01-06,43,119.87,5154.41
10378,S24_4620,2020-02-10,41,119.37,4894.17
10390,S24_4620,2020-03-04,30,82.42,2472.6
10103,S32_1268,2018-01-29,31,104.01,3224.31
10114,S32_1268,2018-04-01,32,114.61,3667.52
10126,S32_1268,2018-05-28,43,96.31,4141.33
10140,S32_1268,2018-07-24,26,108.83,2829.58
10151,S32_1268,2018-09-21,27,113.65,3068.55
10164,S32_1268,2018-10-21,24,109.79,2634.96
10175,S32_1268,2018-11-06,22,110.76,2436.7200000000003
10184,S32_1268,2018-11-14,46,100.16,4607.36
10194,S32_1268,2018-11-25,37,97.27,3598.99
10207,S32_1268,2018-12-09,49,80.9,3964.1
10217,S32_1268,2019-02-04,21,106.9,2244.9
10229,S32_1268,2019-03-11,25,111.72,2793.0
10245,S32_1268,2019-05-04,37,111.72,4133.64
10259,S32_1268,2019-06-15,45,86.68,3900.6
10270,S32_1268,2019-07-19,32,85.72,2743.04
10281,S32_1268,2019-08-19,29,82.83,2402.07
10291,S32_1268,2019-09-08,26,83.79,2178.54
10305,S32_1268,2019-10-13,28,112.68,3155.04
10313,S32_1268,2019-10-22,27,87.64,2366.28
10324,S32_1268,2019-11-05,20,98.18,1963.6
10335,S32_1268,2019-11-19,44,107.87,4746.280000000001
10348,S32_1268,2019-11-01,42,152.07,6386.94
10358,S32_1268,2019-12-10,41,108.0,4428.0
10371,S32_1268,2020-01-23,26,155.54,4044.04
10382,S32_1268,2020-02-17,26,104.17,2708.42
10411,S32_1268,2020-05-01,26,111.72,2904.72
10425,S32_1268,2020-05-31,41,86.68,3553.88
10107,S32_1374,2018-02-24,20,92.9,1858.0
10120,S32_1374,2018-04-29,22,111.88,2461.36
10133,S32_1374,2018-06-27,23,114.87,2642.01
10145,S32_1374,2018-08-25,33,93.9,3098.7000000000003
10168,S32_1374,2018-10-28,28,115.87,3244.36
10188,S32_1374,2018-11-18,44,98.89,4351.16
10210,S32_1374,2019-01-12,46,79.91,3675.86
10223,S32_1374,2019-02-20,21,117.87,2475.27
10235,S32_1374,2019-04-02,41,101.89,4177.49
10250,S32_1374,2019-05-11,31,105.88,3282.28
10263,S32_1374,2019-06-28,31,79.91,2477.21
10275,S32_1374,2019-07-23,23,81.91,1883.93
10285,S32_1374,2019-08-27,37,98.89,3658.93
10297,S32_1374,2019-09-16,26,109.88,2856.88
10308,S32_1374,2019-10-15,24,79.91,1917.84
10318,S32_1374,2019-11-02,47,112.88,5305.36
10329,S32_1374,2019-11-15,45,63.91,2875.95
10340,S32_1374,2019-11-24,55,117.87,6482.85
10353,S32_1374,2019-12-04,46,81.17,3733.82
10363,S32_1374,2020-01-06,50,131.53,6576.5
10375,S32_1374,2020-02-03,37,171.71,6353.27
10387,S32_1374,2020-03-02,44,94.9,4175.6
10401,S32_1374,2020-04-03,49,101.89,4992.61
10416,S32_1374,2020-05-10,45,105.88,4764.599999999999
10108,S32_2206,2018-03-03,27,43.45,1173.15
10122,S32_2206,2018-05-08,31,44.66,1384.4599999999998
10135,S32_2206,2018-07-02,33,40.23,1327.59
10145,S32_2206,2018-08-25,31,35.8,1109.8
10169,S32_2206,2018-11-04,26,39.83,1035.58
10180,S32_2206,2018-11-11,34,45.46,1545.64
10190,S32_2206,2018-11-19,46,32.99,1517.5400000000002
10211,S32_2206,2019-01-15,41,42.24,1731.84
10224,S32_2206,2019-02-21,43,39.43,1695.49
10237,S32_2206,2019-04-05,26,40.23,1045.98
10252,S32_2206,2019-05-26,36,48.28,1738.08
10264,S32_2206,2019-06-30,20,32.59,651.8000000000001
10276,S32_2206,2019-08-02,27,36.61,988.47
10285,S32_2206,2019-08-27,37,41.03,1518.11
10299,S32_2206,2019-09-30,24,42.24,1013.76
10310,S32_2206,2019-10-16,36,43.05,1549.8
10319,S32_2206,2019-11-03,29,38.22,1108.38
10331,S32_2206,2019-11-17,28,146.52,4102.56
10343,S32_2206,2019-11-24,29,128.04,3713.16
10355,S32_2206,2019-12-07,38,39.83,1513.54
10364,S32_2206,2020-01-06,48,48.28,2317.44
10378,S32_2206,2020-02-10,40,82.46,3298.4
10390,S32_2206,2020-03-04,41,44.56,1826.96
10403,S32_2206,2020-04-08,30,40.23,1206.9
10104,S32_2509,2018-01-31,35,47.62,1666.6999999999998
10114,S32_2509,2018-04-01,28,55.73,1560.4399999999998
10127,S32_2509,2018-06-03,45,51.95,2337.75
10141,S32_2509,2018-08-01,24,45.99,1103.76
10151,S32_2509,2018-09-21,41,63.85,2617.85
10165,S32_2509,2018-10-22,48,45.99,2207.52
10175,S32_2509,2018-11-06,50,63.31,3165.5
10184,S32_2509,2018-11-14,33,62.77,2071.4100000000003
10195,S32_2509,2018-11-25,32,43.29,1385.28
10207,S32_2509,2018-12-09,27,60.06,1621.62
10219,S32_2509,2019-02-10,35,55.19,1931.65
10229,S32_2509,2019-03-11,23,54.11,1244.53
10246,S32_2509,2019-05-05,35,48.7,1704.5
10259,S32_2509,2019-06-15,40,43.83,1753.1999999999998
10271,S32_2509,2019-07-20,35,47.62,1666.6999999999998
10281,S32_2509,2019-08-19,31,55.19,1710.89
10292,S32_2509,2019-09-08,50,46.53,2326.5
10305,S32_2509,2019-10-13,40,57.9,2316.0
10313,S32_2509,2019-10-22,38,45.45,1727.1
10325,S32_2509,2019-11-05,38,232.74,8844.12
10335,S32_2509,2019-11-19,40,60.6,2424.0
10349,S32_2509,2019-12-01,33,46.53,1535.49
10359,S32_2509,2019-12-15,36,176.63,6358.68
10371,S32_2509,2020-01-23,20,66.47,1329.4
10383,S32_2509,2020-02-22,32,53.18,1701.76
10394,S32_2509,2020-03-15,36,62.77,2259.7200000000003
10412,S32_2509,2020-05-03,19,48.7,925.3
10425,S32_2509,2020-05-31,11,43.83,482.13
10104,S32_3207,2018-01-31,49,65.87,3227.63
10116,S32_3207,2018-04-11,27,63.38,1711.26
10127,S32_3207,2018-06-03,29,70.84,2054.36
10142,S32_3207,2018-08-08,42,74.57,3131.94
10152,S32_3207,2018-09-25,33,50.95,1681.35
10165,S32_3207,2018-10-22,44,53.44,2351.36
10176,S32_3207,2018-11-06,22,64.0,1408.0
10184,S32_3207,2018-11-14,48,50.95,2445.6000000000004
10195,S32_3207,2018-11-25,33,54.68,1804.44
10207,S32_3207,2018-12-09,45,56.55,2544.75
10220,S32_3207,2019-02-12,20,52.82,1056.4
10230,S32_3207,2019-03-15,46,60.9,2801.4
10247,S32_3207,2019-05-05,40,49.71,1988.4
10272,S32_3207,2019-07-20,45,64.63,2908.35
10282,S32_3207,2019-08-20,36,59.65,2147.4
10292,S32_3207,2019-09-08,31,67.73,2099.63
10306,S32_3207,2019-10-14,46,50.33,2315.18
10314,S32_3207,2019-10-22,35,66.49,2327.15
10325,S32_3207,2019-11-05,28,192.05,5377.400000000001
10336,S32_3207,2019-11-20,31,84.71,2626.01
10350,S32_3207,2019-12-02,27,163.2,4406.4
10359,S32_3207,2019-12-15,22,195.51,4301.219999999999
10371,S32_3207,2020-01-23,30,99.55,2986.5
10383,S32_3207,2020-02-22,44,36.07,1587.08
10394,S32_3207,2020-03-15,30,60.28,1808.4
10413,S32_3207,2020-05-05,24,49.71,1193.04
10103,S32_3522,2018-01-29,45,75.63,3403.35
10113,S32_3522,2018-03-26,23,68.52,1575.9599999999998
10126,S32_3522,2018-05-28,26,62.7,1630.2
10140,S32_3522,2018-07-24,28,60.76,1701.28
10150,S32_3522,2018-09-19,49,58.18,2850.82
10164,S32_3522,2018-10-21,49,54.94,2692.06
10175,S32_3522,2018-11-06,29,74.98,2174.42
10183,S32_3522,2018-11-13,49,64.64,3167.36
10194,S32_3522,2018-11-25,39,54.94,2142.66
10206,S32_3522,2018-12-05,36,58.82,2117.52
10217,S32_3522,2019-02-04,39,62.05,2419.95
10229,S32_3522,2019-03-11,30,73.04,2191.2000000000003
10245,S32_3522,2019-05-04,44,69.16,3043.04
10258,S32_3522,2019-06-15,20,61.41,1228.1999999999998
10270,S32_3522,2019-07-19,21,63.35,1330.35
10281,S32_3522,2019-08-19,36,77.57,2792.5199999999995
10291,S32_3522,2019-09-08,32,71.75,2296.0
10304,S32_3522,2019-10-11,36,73.04,2629.44
10313,S32_3522,2019-10-22,34,56.24,1912.16
10324,S32_3522,2019-11-05,48,171.03,8209.44
10348,S32_3522,2019-11-01,31,101.29,3139.99
10358,S32_3522,2019-12-10,36,157.49,5669.64
10370,S32_3522,2020-01-20,25,126.41,3160.25
10382,S32_3522,2020-02-17,48,141.66,6799.68
10411,S32_3522,2020-05-01,27,69.16,1867.32
10424,S32_3522,2020-05-31,44,61.41,2702.04
10106,S32_4289,2018-02-17,33,72.92,2406.36
10120,S32_4289,2018-04-29,29,72.23,2094.67
10133,S32_4289,2018-06-27,49,57.1,2797.9
10144,S32_4289,2018-08-13,20,81.86,1637.2
10168,S32_4289,2018-10-28,31,73.61,2281.91
10210,S32_4289,2019-01-12,39,59.16,2307.24
10223,S32_4289,2019-02-20,20,66.04,1320.8000000000002
10235,S32_4289,2019-04-02,34,77.73,2642.82
10250,S32_4289,2019-05-11,50,61.22,3061.0
10262,S32_4289,2019-06-24,40,79.11,3164.4
10275,S32_4289,2019-07-23,28,63.97,1791.16
10284,S32_4289,2019-08-21,50,81.86,4093.0
10297,S32_4289,2019-09-16,28,79.8,2234.4
10308,S32_4289,2019-10-15,46,66.04,3037.84
10316,S32_4289,2019-11-01,24,59.16,1419.84
10328,S32_4289,2019-11-12,24,81.17,1948.08
10340,S32_4289,2019-11-24,39,59.16,2307.24
10353,S32_4289,2019-12-04,40,44.51,1780.4
10361,S32_4289,2019-12-17,49,72.33,3544.17
10375,S32_4289,2020-02-03,44,82.26,3619.44
10388,S32_4289,2020-03-03,35,111.97,3918.95
10398,S32_4289,2020-03-30,22,67.41,1483.02
10401,S32_4289,2020-04-03,62,77.73,4819.26
10416,S32_4289,2020-05-10,26,61.22,1591.72
10108,S32_4485,2018-03-03,31,118.38,3669.78
10121,S32_4485,2018-05-07,25,86.74,2168.5
10135,S32_4485,2018-07-02,30,89.8,2694.0
10145,S32_4485,2018-08-25,27,120.42,3251.34
10169,S32_4485,2018-11-04,34,115.32,3920.88
10180,S32_4485,2018-11-11,22,114.3,2514.6
10190,S32_4485,2018-11-19,42,85.72,3600.24
10211,S32_4485,2019-01-15,37,109.19,4040.03
10224,S32_4485,2019-02-21,30,111.23,3336.9
10237,S32_4485,2019-04-05,27,115.32,3113.64
10252,S32_4485,2019-05-26,25,113.28,2832.0
10264,S32_4485,2019-06-30,34,97.97,3330.98
10276,S32_4485,2019-08-02,38,113.28,4304.64
10285,S32_4485,2019-08-27,26,100.01,2600.26
10299,S32_4485,2019-09-30,38,115.32,4382.16
10309,S32_4485,2019-10-15,50,84.7,4235.0
10319,S32_4485,2019-11-03,22,119.4,2626.8
10331,S32_4485,2019-11-17,32,157.08,5026.56
10341,S32_4485,2019-11-24,31,71.02,2201.62
10355,S32_4485,2019-12-07,40,108.17,4326.8
10365,S32_4485,2020-01-07,22,155.69,3425.18
10375,S32_4485,2020-02-03,41,114.68,4701.88
10390,S32_4485,2020-03-04,45,48.98,2204.1
10403,S32_4485,2020-04-08,45,115.32,5189.4
10106,S50_1341,2018-02-17,39,40.15,1565.85
10120,S50_1341,2018-04-29,49,50.62,2480.38
10133,S50_1341,2018-06-27,27,50.19,1355.13
10143,S50_1341,2018-08-10,34,36.66,1246.4399999999998
10156,S50_1341,2018-10-08,20,41.02,820.4000000000001
10168,S50_1341,2018-10-28,48,51.93,2492.64
10199,S50_1341,2018-12-01,29,38.4,1113.6
10210,S50_1341,2019-01-12,43,41.02,1763.86
10223,S50_1341,2019-02-20,41,46.26,1896.66
10235,S50_1341,2019-04-02,41,35.35,1449.35
10250,S50_1341,2019-05-11,36,51.93,1869.48
10262,S50_1341,2019-06-24,49,37.97,1860.53
10275,S50_1341,2019-07-23,38,45.39,1724.82
10284,S50_1341,2019-08-21,33,51.93,1713.69
10296,S50_1341,2019-09-15,26,48.44,1259.44
10308,S50_1341,2019-10-15,47,43.64,2051.08
10316,S50_1341,2019-11-01,34,47.57,1617.38
10328,S50_1341,2019-11-12,34,51.93,1765.62
10340,S50_1341,2019-11-24,40,50.62,2024.8
10353,S50_1341,2019-12-04,40,82.21,3288.4
10361,S50_1341,2019-12-17,33,82.59,2725.4700000000003
10375,S50_1341,2020-02-03,49,65.8,3224.2
10388,S50_1341,2020-03-03,27,118.94,3211.38
10398,S50_1341,2020-03-30,49,36.66,1796.34
10401,S50_1341,2020-04-03,56,35.35,1979.6
10416,S50_1341,2020-05-10,37,51.93,1921.41
10104,S50_1392,2018-01-31,33,112.28,3705.24
10115,S50_1392,2018-04-04,27,105.33,2843.91
10127,S50_1392,2018-06-03,46,134.27,6176.42
10141,S50_1392,2018-08-01,44,125.01,5500.4400000000005
10151,S50_1392,2018-09-21,26,123.85,3220.1
10165,S50_1392,2018-10-22,48,94.92,4556.16
10176,S50_1392,2018-11-06,23,135.43,3114.8900000000003
10184,S50_1392,2018-11-14,45,109.96,4948.2
10195,S50_1392,2018-11-25,49,105.33,5161.17
10207,S50_1392,2018-12-09,28,94.92,2657.76
10220,S50_1392,2019-02-12,37,107.65,3983.05
10230,S50_1392,2019-03-15,34,116.91,3974.94
10246,S50_1392,2019-05-05,22,133.11,2928.42
10259,S50_1392,2019-06-15,29,105.33,3054.57
10271,S50_1392,2019-07-20,34,98.39,3345.26
10282,S50_1392,2019-08-20,38,113.44,4310.72
10292,S50_1392,2019-09-08,41,121.54,4983.14
10305,S50_1392,2019-10-13,42,109.96,4618.32
10314,S50_1392,2019-10-22,28,121.54,3403.1200000000003
10325,S50_1392,2019-11-05,38,136.59,5190.42
10336,S50_1392,2019-11-20,23,136.59,3141.57
10350,S50_1392,2019-12-02,31,71.4,2213.4
10359,S50_1392,2019-12-15,46,106.45,4896.7
10371,S50_1392,2020-01-23,48,56.55,2714.4
10383,S50_1392,2020-02-22,29,106.45,3087.05
10395,S50_1392,2020-03-17,46,123.76,5692.96
10412,S50_1392,2020-05-03,26,133.11,3460.8600000000006
10425,S50_1392,2020-05-31,18,105.33,1895.94
10104,S50_1514,2018-01-31,32,53.31,1705.92
10117,S50_1514,2018-04-16,21,49.21,1033.41
10127,S50_1514,2018-06-03,46,69.12,3179.5200000000004
10142,S50_1514,2018-08-08,42,49.79,2091.18
10153,S50_1514,2018-09-28,31,57.41,1779.7099999999998
10165,S50_1514,2018-10-22,38,66.78,2537.64
10176,S50_1514,2018-11-06,38,64.44,2448.72
10185,S50_1514,2018-11-14,20,48.62,972.4
10196,S50_1514,2018-11-26,46,62.09,2856.1400000000003
10208,S50_1514,2019-01-02,30,65.61,1968.3
10220,S50_1514,2019-02-12,30,68.54,2056.2000000000003
10230,S50_1514,2019-03-15,43,52.14,2242.02
10247,S50_1514,2019-05-05,49,63.85,3128.65
10272,S50_1514,2019-07-20,43,56.82,2443.26
10282,S50_1514,2019-08-20,37,66.78,2470.86
10292,S50_1514,2019-09-08,35,55.07,1927.45
10306,S50_1514,2019-10-14,34,60.34,2051.56
10314,S50_1514,2019-10-22,38,61.51,2337.38
10325,S50_1514,2019-11-05,44,134.84,5932.96
10337,S50_1514,2019-11-21,21,109.37,2296.77
10350,S50_1514,2019-12-02,44,147.52,6490.88
10359,S50_1514,2019-12-15,25,64.93,1623.2500000000002
10372,S50_1514,2020-01-26,24,58.58,1405.92
10383,S50_1514,2020-02-22,38,60.06,2282.28
10395,S50_1514,2020-03-17,45,199.49,8977.050000000001
10413,S50_1514,2020-05-05,51,63.85,3256.35
10108,S50_4713,2018-03-03,34,82.99,2821.66
10121,S50_4713,2018-05-07,44,74.85,3293.4
10135,S50_4713,2018-07-02,44,96.0,4224.0
10145,S50_4713,2018-08-25,38,81.36,3091.68
10169,S50_4713,2018-11-04,48,80.55,3866.4
10180,S50_4713,2018-11-11,21,93.56,1964.76
10190,S50_4713,2018-11-19,40,66.72,2668.8
10211,S50_4713,2019-01-15,40,80.55,3222.0
10224,S50_4713,2019-02-21,50,77.29,3864.500000000001
10237,S50_4713,2019-04-05,20,68.34,1366.8000000000002
10252,S50_4713,2019-05-26,48,72.41,3475.68
10264,S50_4713,2019-06-30,47,89.5,4206.5
10276,S50_4713,2019-08-02,21,70.78,1486.38
10285,S50_4713,2019-08-27,39,78.92,3077.88
10299,S50_4713,2019-09-30,44,80.55,3544.2
10309,S50_4713,2019-10-15,28,88.68,2483.04
10319,S50_4713,2019-11-03,45,77.29,3478.05
10331,S50_4713,2019-11-17,20,182.89,3657.8
10341,S50_4713,2019-11-24,38,123.22,4682.36
10356,S50_4713,2019-12-09,26,151.45,3937.7
10365,S50_4713,2020-01-07,44,113.28,4984.32
10375,S50_4713,2020-02-03,49,110.34,5406.66
10390,S50_4713,2020-03-04,22,158.69,3491.18
10403,S50_4713,2020-04-08,31,68.34,2118.54
10105,S700_1138,2018-02-11,41,70.67,2897.4700000000003
10119,S700_1138,2018-04-28,25,76.67,1916.75
10129,S700_1138,2018-06-12,31,60.0,1860.0
10142,S700_1138,2018-08-08,41,64.0,2624.0
10153,S700_1138,2018-09-28,43,64.67,2780.81
10167,S700_1138,2018-10-23,43,75.34,3239.6200000000003
10177,S700_1138,2018-11-07,24,76.0,1824.0
10185,S700_1138,2018-11-14,21,54.0,1134.0
10197,S700_1138,2018-11-26,23,64.67,1487.41
10208,S700_1138,2019-01-02,38,74.67,2837.46
10222,S700_1138,2019-02-19,31,62.67,1942.77
10233,S700_1138,2019-03-29,36,70.67,2544.12
10248,S700_1138,2019-05-07,36,71.34,2568.24
10261,S700_1138,2019-06-17,34,62.0,2108.0
10273,S700_1138,2019-07-21,21,65.34,1372.14
10283,S700_1138,2019-08-20,45,78.67,3540.15
10295,S700_1138,2019-09-10,26,75.34,1958.84
10306,S700_1138,2019-10-14,50,54.0,2700.0
10315,S700_1138,2019-10-29,41,62.0,2542.0
10326,S700_1138,2019-11-09,39,60.0,2340.0
10339,S700_1138,2019-11-23,22,128.02,2816.44
10350,S700_1138,2019-12-02,46,76.67,3526.82
10373,S700_1138,2020-01-31,44,105.18,4627.92
10385,S700_1138,2020-02-28,25,77.34,1933.5
10396,S700_1138,2020-03-23,39,66.67,2600.13
10414,S700_1138,2020-05-06,37,71.34,2639.58
10106,S700_1691,2018-02-17,31,106.87,3312.9700000000003
10120,S700_1691,2018-04-29,47,82.21,3863.87
10133,S700_1691,2018-06-27,24,77.64,1863.36
10143,S700_1691,2018-08-10,36,109.61,3945.96
10156,S700_1691,2018-10-08,48,103.21,4954.08
10168,S700_1691,2018-10-28,28,98.65,2762.2000000000003
10199,S700_1691,2018-12-01,48,83.12,3989.76
10210,S700_1691,2019-01-12,21,78.55,1649.55
10223,S700_1691,2019-02-20,25,101.39,2534.75
10235,S700_1691,2019-04-02,25,103.21,2580.25
10250,S700_1691,2019-05-11,31,91.34,2831.54
10262,S700_1691,2019-06-24,40,84.03,3361.2
10275,S700_1691,2019-07-23,32,89.51,2864.32
10284,S700_1691,2019-08-21,24,83.12,1994.88
10296,S700_1691,2019-09-15,42,102.3,4296.599999999999
10308,S700_1691,2019-10-15,21,105.95,2224.9500000000003
10316,S700_1691,2019-11-01,34,82.21,2795.14
10328,S700_1691,2019-11-12,27,102.3,2762.1
10340,S700_1691,2019-11-24,30,88.6,2658.0
10353,S700_1691,2019-12-04,39,129.33,5043.870000000001
10361,S700_1691,2019-12-17,20,60.54,1210.8
10375,S700_1691,2020-02-03,37,81.87,3029.19
10388,S700_1691,2020-03-03,46,218.84,10066.64
10398,S700_1691,2020-03-30,47,87.69,4121.43
10401,S700_1691,2020-04-03,11,103.21,1135.31
10416,S700_1691,2020-05-10,23,91.34,2100.82
10105,S700_1938,2018-02-11,29,70.15,2034.35
10117,S700_1938,2018-04-16,38,79.68,3027.84
10128,S700_1938,2018-06-06,32,97.0,3104.0
10142,S700_1938,2018-08-08,43,84.01,3612.43
10153,S700_1938,2018-09-28,31,87.48,2711.88
10166,S700_1938,2018-10-21,29,103.93,3013.9700000000003
10177,S700_1938,2018-11-07,31,88.34,2738.54
10185,S700_1938,2018-11-14,30,94.4,2832.0
10196,S700_1938,2018-11-26,50,94.4,4720.0
10208,S700_1938,2019-01-02,40,80.55,3222.0
10221,S700_1938,2019-02-18,23,97.0,2231.0
10232,S700_1938,2019-03-20,26,88.34,2296.84
10248,S700_1938,2019-05-07,40,103.93,4157.200000000001
10273,S700_1938,2019-07-21,21,102.2,2146.2000000000003
10282,S700_1938,2019-08-20,43,86.61,3724.23
10293,S700_1938,2019-09-09,29,71.89,2084.81
10306,S700_1938,2019-10-14,38,91.81,3488.78
10314,S700_1938,2019-10-22,23,76.22,1753.06
10327,S700_1938,2019-11-10,20,173.46,3469.2000000000003
10337,S700_1938,2019-11-21,36,70.3,2530.8
10350,S700_1938,2019-12-02,28,104.44,2924.32
10372,S700_1938,2020-01-26,44,102.2,4496.8
10397,S700_1938,2020-03-28,32,80.55,2577.6
10414,S700_1938,2020-05-06,34,103.93,3533.6200000000003
10106,S700_2047,2018-02-17,30,105.91,3177.3
10119,S700_2047,2018-04-28,29,94.14,2730.06
10131,S700_2047,2018-06-16,22,85.99,1891.78
10143,S700_2047,2018-08-10,26,100.48,2612.48
10155,S700_2047,2018-10-06,32,91.43,2925.76
10167,S700_2047,2018-10-23,29,101.38,2940.02
10178,S700_2047,2018-11-08,34,96.86,3293.24
10186,S700_2047,2018-11-14,24,99.57,2389.68
10197,S700_2047,2018-11-26,24,90.52,2172.48
10222,S700_2047,2019-02-19,26,102.29,2659.54
10249,S700_2047,2019-05-08,40,95.95,3838.0
10262,S700_2047,2019-06-24,44,94.14,4142.16
10274,S700_2047,2019-07-21,24,90.52,2172.48
10283,S700_2047,2019-08-20,20,94.14,1882.8
10296,S700_2047,2019-09-15,34,102.29,3477.86
10307,S700_2047,2019-10-14,34,97.76,3323.84
10316,S700_2047,2019-11-01,45,93.24,4195.8
10328,S700_2047,2019-11-12,41,101.38,4156.58
10339,S700_2047,2019-11-23,55,71.25,3918.75
10352,S700_2047,2019-12-03,23,102.29,2352.67
10361,S700_2047,2019-12-17,24,45.39,1089.36
10373,S700_2047,2020-01-31,32,84.41,2701.12
10386,S700_2047,2020-03-01,29,85.76,2487.04
10398,S700_2047,2020-03-30,36,108.62,3910.32
10400,S700_2047,2020-04-01,46,87.8,4038.8
10415,S700_2047,2020-05-09,32,95.95,3070.4
10106,S700_2466,2018-02-17,34,110.69,3763.46
10120,S700_2466,2018-04-29,24,107.7,2584.8
10131,S700_2466,2018-06-16,40,110.69,4427.6
10143,S700_2466,2018-08-10,26,82.77,2152.02
10155,S700_2466,2018-10-06,20,117.67,2353.4
10168,S700_2466,2018-10-28,31,110.69,3431.39
10178,S700_2466,2018-11-08,22,87.75,1930.5
10198,S700_2466,2018-11-27,42,113.68,4774.56
10210,S700_2466,2019-01-12,26,99.72,2592.72
10222,S700_2466,2019-02-19,37,87.75,3246.75
10235,S700_2466,2019-04-02,38,88.75,3372.5
10250,S700_2466,2019-05-11,35,111.69,3909.15
10262,S700_2466,2019-06-24,33,90.75,2994.75
10275,S700_2466,2019-07-23,39,114.68,4472.52
10284,S700_2466,2019-08-21,45,101.71,4576.95
10296,S700_2466,2019-09-15,24,101.71,2441.04
10308,S700_2466,2019-10-15,35,88.75,3106.25
10316,S700_2466,2019-11-01,23,117.67,2706.41
10328,S700_2466,2019-11-12,37,108.69,4021.53
10340,S700_2466,2019-11-24,55,87.75,4826.25
10352,S700_2466,2019-12-03,49,100.72,4935.28
10361,S700_2466,2019-12-17,26,105.95,2754.7000000000003
10375,S700_2466,2020-02-03,33,116.87,3856.71
10386,S700_2466,2020-03-01,37,83.84,3102.08
10398,S700_2466,2020-03-30,22,86.76,1908.72
10401,S700_2466,2020-04-03,85,88.75,7543.75
10416,S700_2466,2020-05-10,22,111.69,2457.18
10105,S700_2610,2018-02-11,31,65.77,2038.87
10119,S700_2610,2018-04-28,38,65.77,2499.26
10129,S700_2610,2018-06-12,45,85.29,3838.05
10143,S700_2610,2018-08-10,31,85.29,2643.99
10154,S700_2610,2018-10-02,36,64.33,2315.88
10167,S700_2610,2018-10-23,46,70.11,3225.06
10177,S700_2610,2018-11-07,32,76.62,2451.84
10185,S700_2610,2018-11-14,39,57.82,2254.98
10197,S700_2610,2018-11-26,50,78.79,3939.500000000001
10208,S700_2610,2019-01-02,46,74.45,3424.7000000000003
10222,S700_2610,2019-02-19,36,80.95,2914.2000000000003
10233,S700_2610,2019-03-29,29,82.4,2389.6000000000004
10248,S700_2610,2019-05-07,32,75.89,2428.48
10261,S700_2610,2019-06-17,44,68.67,3021.48
10273,S700_2610,2019-07-21,42,62.16,2610.72
10283,S700_2610,2019-08-20,47,65.77,3091.19
10295,S700_2610,2019-09-10,44,58.55,2576.2
10306,S700_2610,2019-10-14,43,75.17,3232.31
10316,S700_2610,2019-11-01,48,74.45,3573.6000000000004
10327,S700_2610,2019-11-10,21,96.31,2022.51
10339,S700_2610,2019-11-23,50,74.35,3717.5
10350,S700_2610,2019-12-02,29,75.35,2185.15
